college,income,data_overage_mb,data_leftover_mb,data_mb_used,text_message_count,house,handset_price,over_15mins_calls_per_month,average_call_duration,reported_satisfaction,reported_usage_level,considering_change_of_plan,leave,id,operating_system
one,187692.0,35,51.0,2700.0,194,465676,807.0,17.0,19.0,high,low,yes,LEAVE,20876,IOS
zero,89980.0,273,17.0,5524.0,53,712872,931.0,6.0,9.0,low,low,yes,STAY,3627,IOS
one,74913.0,168,74.0,7598.0,97,788383,1101.0,7.0,6.0,low,low,no,STAY,15123,IOS
one,267097.0,165,55.0,2980.0,154,422795,660.0,1.0,10.0,low,low,yes,LEAVE,17698,Android
one,251239.0,354,41.0,3476.0,211,995355,935.0,14.0,6.0,high,low,yes,STAY,3501,IOS
zero,285739.0,219,37.0,440.0,161,575453,223.0,14.0,5.0,low,low,no,LEAVE,21628,Android
zero,412728.0,358,76.0,3505.0,185,855297,264.0,18.0,18.0,low,low,no,STAY,23392,Android
zero,392939.0,237,37.0,3325.0,79,596579,1344.0,7.0,19.0,low,low,,LEAVE,9883,IOS
zero,80433.0,310,26.0,6859.0,153,692961,698.0,10.0,6.0,low,low,yes,LEAVE,9752,Android
one,225265.0,168,15.0,2454.0,190,1176014,1217.0,21.0,14.0,low,low,yes,STAY,3331,IOS
zero,379271.0,172,43.0,6300.0,202,1136198,977.0,21.0,11.0,low,low,yes,LEAVE,1035,IOS
one,262820.0,331,39.0,1730.0,157,822832,522.0,22.0,13.0,low,low,yes,STAY,16053,Android
zero,389162.0,352,30.0,693.0,216,1048734,1284.0,7.0,16.0,low,low,yes,STAY,20229,IOS
one,326878.0,266,44.0,6803.0,196,392721,919.0,12.0,8.0,high,low,yes,LEAVE,17037,IOS
one,204900.0,311,58.0,6267.0,109,539503,,18.0,11.0,low,low,no,STAY,18930,Android
one,361161.0,249,16.0,3017.0,177,931025,1280.0,20.0,8.0,low,low,no,LEAVE,11062,IOS
zero,404227.0,89,3.0,1647.0,64,1298307,568.0,2.0,17.0,low,low,yes,STAY,24975,Android
zero,84065.0,264,34.0,5740.0,88,1186130,1296.0,21.0,12.0,high,low,yes,STAY,16286,IOS
zero,106029.0,145,8.0,2714.0,195,1112427,,14.0,8.0,low,low,no,STAY,7171,Android
zero,386848.0,233,88.0,2616.0,129,1137728,732.0,13.0,17.0,low,low,yes,LEAVE,7675,Android
one,148984.0,149,68.0,5745.0,92,779477,882.0,21.0,18.0,low,low,yes,LEAVE,12621,IOS
zero,344489.0,231,23.0,4878.0,170,786685,338.0,11.0,10.0,low,low,yes,LEAVE,6094,Android
one,189742.0,190,12.0,5236.0,213,818612,366.0,15.0,9.0,low,low,yes,LEAVE,12256,Android
zero,141270.0,188,48.0,859.0,99,954779,1092.0,5.0,13.0,low,low,yes,STAY,2772,IOS
one,399080.0,30,20.0,7308.0,209,879576,1226.0,6.0,6.0,low,low,,LEAVE,16804,IOS
one,126897.0,248,51.0,895.0,157,352971,875.0,13.0,19.0,low,low,no,LEAVE,20989,IOS
one,110521.0,315,33.0,3120.0,152,952640,706.0,19.0,16.0,high,low,yes,STAY,13581,Android
zero,327890.0,133,29.0,6874.0,93,1390602,718.0,20.0,16.0,low,low,yes,STAY,22783,Android
zero,179603.0,184,12.0,7042.0,109,1001108,741.0,16.0,12.0,low,low,yes,LEAVE,91,Android
zero,270047.0,286,50.0,4080.0,161,1111406,1307.0,6.0,19.0,low,low,yes,STAY,7172,IOS
zero,291517.0,256,86.0,7328.0,89,1341366,1133.0,8.0,13.0,high,low,yes,STAY,19822,IOS
one,414684.0,335,43.0,6239.0,151,766904,1160.0,10.0,14.0,low,low,no,LEAVE,1931,IOS
zero,259220.0,75,71.0,5364.0,95,1280980,1071.0,16.0,11.0,low,low,yes,STAY,18950,IOS
one,254196.0,378,71.0,1478.0,127,507414,837.0,21.0,16.0,low,low,no,LEAVE,8665,IOS
zero,175752.0,102,11.0,5775.0,175,1121319,1204.0,10.0,19.0,low,low,no,STAY,21257,IOS
one,105871.0,344,10.0,3195.0,117,1027986,997.0,1.0,12.0,low,low,yes,LEAVE,24433,IOS
one,411495.0,257,29.0,4954.0,142,439529,792.0,17.0,10.0,low,low,yes,LEAVE,14412,Android
one,397245.0,86,74.0,6065.0,60,1149219,1210.0,21.0,8.0,low,low,no,STAY,21191,IOS
zero,151178.0,153,77.0,5334.0,122,705007,348.0,12.0,15.0,low,low,no,LEAVE,18810,Android
zero,260655.0,339,46.0,7545.0,152,814583,1161.0,5.0,8.0,high,low,yes,STAY,3099,IOS
zero,144560.0,352,31.0,4818.0,82,1064719,300.0,19.0,6.0,low,low,yes,STAY,6700,Android
zero,135897.0,123,52.0,,123,1128908,939.0,3.0,13.0,low,low,no,LEAVE,22781,IOS
one,390053.0,63,7.0,5642.0,117,661358,1215.0,10.0,13.0,low,low,no,STAY,22808,IOS
zero,329017.0,38,50.0,7943.0,140,991796,546.0,15.0,8.0,high,low,yes,LEAVE,14543,Android
one,149801.0,211,74.0,7678.0,164,1040332,955.0,11.0,15.0,low,low,yes,STAY,19698,IOS
zero,243025.0,249,60.0,6729.0,198,1005445,956.0,22.0,11.0,low,low,no,STAY,21701,IOS
one,426752.0,200,51.0,4124.0,177,1337375,1280.0,18.0,6.0,low,low,no,STAY,1615,IOS
one,282350.0,275,37.0,820.0,130,1070173,1339.0,22.0,9.0,low,low,yes,LEAVE,9854,IOS
one,232749.0,288,2.0,1232.0,66,426659,719.0,10.0,7.0,low,low,no,LEAVE,22648,Android
zero,189962.0,125,34.0,1581.0,90,936793,1041.0,7.0,19.0,low,low,,LEAVE,14652,IOS
zero,399196.0,278,84.0,1310.0,206,1173607,965.0,12.0,9.0,low,low,no,LEAVE,8680,IOS
zero,287131.0,338,25.0,4682.0,137,543780,1258.0,16.0,10.0,low,low,yes,STAY,21117,IOS
zero,325053.0,277,6.0,7441.0,136,1045487,1209.0,22.0,17.0,high,low,no,LEAVE,6707,IOS
one,79563.0,353,59.0,4963.0,135,499356,652.0,2.0,6.0,low,low,yes,LEAVE,14240,Android
zero,155261.0,77,34.0,2872.0,198,616367,792.0,1.0,18.0,low,low,yes,STAY,2323,Android
one,355344.0,173,46.0,2249.0,197,1322959,1035.0,7.0,18.0,low,low,yes,STAY,23861,IOS
zero,419623.0,303,19.0,5494.0,206,513987,664.0,14.0,15.0,high,low,no,LEAVE,11381,Android
one,411769.0,16,61.0,5412.0,82,556439,1051.0,21.0,11.0,low,low,,STAY,1338,IOS
one,360291.0,253,,7151.0,100,553013,751.0,22.0,14.0,low,low,yes,STAY,2201,Android
one,131781.0,326,54.0,5577.0,77,541492,937.0,14.0,13.0,low,low,yes,LEAVE,23886,IOS
zero,310083.0,275,7.0,5401.0,94,970220,1028.0,16.0,12.0,low,low,yes,STAY,10254,IOS
zero,335920.0,109,78.0,7420.0,138,1167809,707.0,8.0,11.0,low,low,no,LEAVE,317,Android
zero,343611.0,3,73.0,4059.0,107,1396806,344.0,11.0,16.0,low,low,yes,STAY,7018,Android
zero,291878.0,195,56.0,5547.0,206,597323,284.0,0.0,16.0,low,low,no,LEAVE,20254,Android
one,122807.0,283,26.0,2048.0,149,891708,1081.0,3.0,7.0,low,low,yes,LEAVE,24543,IOS
zero,154574.0,280,40.0,5116.0,89,967213,1236.0,21.0,12.0,high,low,yes,STAY,11835,IOS
one,399742.0,236,14.0,2346.0,53,1066268,1225.0,20.0,6.0,low,low,yes,LEAVE,18768,IOS
zero,227094.0,104,41.0,708.0,127,695723,486.0,0.0,5.0,low,low,yes,STAY,8568,Android
one,106399.0,249,47.0,2827.0,138,1303367,1288.0,4.0,8.0,low,low,,STAY,17498,IOS
one,120757.0,329,73.0,6459.0,135,448666,1134.0,1.0,19.0,high,low,yes,LEAVE,15247,IOS
one,192757.0,211,76.0,7151.0,207,1000553,523.0,11.0,9.0,low,low,yes,STAY,11629,Android
zero,170543.0,194,37.0,5915.0,124,901111,779.0,9.0,5.0,low,low,yes,LEAVE,20488,Android
zero,110597.0,338,59.0,3049.0,106,913301,404.0,15.0,,low,low,yes,STAY,24343,Android
zero,295694.0,184,84.0,6800.0,63,869520,836.0,9.0,12.0,low,low,no,STAY,3415,IOS
zero,278977.0,175,86.0,6960.0,207,1333196,413.0,13.0,6.0,low,low,yes,STAY,22075,Android
one,119872.0,354,22.0,4452.0,115,398371,1049.0,10.0,7.0,low,low,yes,LEAVE,3284,IOS
zero,275386.0,255,44.0,2809.0,188,882111,842.0,15.0,17.0,low,low,yes,LEAVE,20517,IOS
one,178648.0,90,70.0,5815.0,189,405480,938.0,2.0,17.0,low,low,no,LEAVE,9101,IOS
zero,326441.0,155,57.0,4598.0,159,1096305,887.0,22.0,14.0,high,low,no,LEAVE,20827,IOS
one,258585.0,346,45.0,4690.0,153,1162241,1347.0,12.0,5.0,low,low,yes,STAY,225,IOS
one,430391.0,1,71.0,4316.0,66,671742,737.0,20.0,8.0,low,low,no,LEAVE,14931,Android
one,401778.0,81,35.0,7900.0,107,760760,835.0,16.0,18.0,low,low,yes,LEAVE,110,IOS
zero,249619.0,24,29.0,3259.0,75,580288,1096.0,1.0,7.0,high,low,no,STAY,4439,IOS
zero,331580.0,18,62.0,3009.0,212,551448,1350.0,2.0,7.0,low,low,no,STAY,22150,IOS
zero,251518.0,44,69.0,6334.0,132,355164,657.0,11.0,15.0,low,low,no,LEAVE,22441,Android
zero,56182.0,220,24.0,2544.0,201,708542,538.0,14.0,5.0,low,low,yes,STAY,3197,Android
one,355479.0,312,21.0,4176.0,211,1256604,837.0,17.0,19.0,low,low,no,STAY,2129,IOS
zero,139183.0,95,11.0,7132.0,183,829517,1103.0,12.0,15.0,low,low,no,LEAVE,21915,IOS
one,378150.0,262,54.0,1047.0,167,869548,502.0,1.0,15.0,low,low,yes,STAY,10399,Android
zero,144063.0,325,4.0,5832.0,55,750111,395.0,15.0,17.0,low,low,yes,LEAVE,14306,Android
one,393358.0,276,78.0,1610.0,165,737762,652.0,16.0,18.0,low,low,yes,STAY,16802,Android
one,272479.0,341,75.0,7006.0,198,929142,234.0,14.0,8.0,high,low,yes,LEAVE,21315,Android
one,109630.0,142,54.0,4798.0,85,411044,1197.0,17.0,14.0,low,low,no,LEAVE,5128,IOS
zero,53011.0,203,57.0,5111.0,194,642725,542.0,21.0,9.0,low,low,yes,STAY,19470,Android
zero,306688.0,21,83.0,4127.0,164,1021697,485.0,1.0,19.0,low,low,yes,LEAVE,18491,Android
zero,381374.0,64,88.0,7679.0,165,864411,230.0,17.0,13.0,high,low,no,STAY,14805,Android
zero,148679.0,208,25.0,6521.0,126,547641,286.0,16.0,9.0,low,low,yes,STAY,9182,Android
one,374450.0,27,16.0,3195.0,85,660157,814.0,0.0,10.0,low,low,yes,LEAVE,17707,IOS
zero,405852.0,191,68.0,3262.0,69,1009839,480.0,21.0,16.0,low,low,no,STAY,12294,Android
one,357099.0,268,18.0,3129.0,192,895209,714.0,0.0,9.0,low,low,no,LEAVE,23679,Android
zero,107951.0,346,39.0,6396.0,209,714678,961.0,20.0,19.0,low,low,,STAY,6984,IOS
one,317189.0,190,59.0,2928.0,67,1191758,470.0,20.0,14.0,low,low,yes,STAY,431,Android
one,279656.0,144,56.0,2823.0,192,1240265,560.0,4.0,18.0,low,low,yes,STAY,9241,Android
one,179886.0,241,40.0,3041.0,53,535324,743.0,2.0,6.0,low,low,yes,LEAVE,2458,Android
zero,420698.0,128,13.0,2827.0,61,922763,1073.0,15.0,5.0,high,low,yes,LEAVE,13647,IOS
zero,249999.0,259,60.0,2390.0,148,871266,1251.0,9.0,8.0,low,low,yes,LEAVE,11534,IOS
zero,368408.0,114,58.0,1269.0,67,1029177,654.0,10.0,,low,low,yes,LEAVE,8134,Android
zero,290256.0,286,34.0,2335.0,141,1407404,361.0,19.0,12.0,low,low,no,STAY,10081,Android
one,391977.0,101,37.0,7329.0,76,939969,969.0,12.0,7.0,high,low,no,LEAVE,4921,IOS
zero,360160.0,224,40.0,1002.0,116,320238,807.0,13.0,8.0,low,low,yes,LEAVE,11808,IOS
one,399084.0,17,86.0,2482.0,136,781543,916.0,14.0,15.0,low,low,yes,STAY,19656,IOS
zero,90775.0,295,54.0,776.0,187,627832,652.0,1.0,10.0,low,low,no,STAY,10165,Android
one,278880.0,13,28.0,5413.0,108,588379,1088.0,0.0,10.0,low,low,yes,LEAVE,19626,IOS
one,190660.0,329,31.0,,134,1370511,793.0,7.0,5.0,low,low,yes,STAY,22448,Android
one,302128.0,302,35.0,5728.0,198,1276715,1060.0,16.0,,low,low,yes,STAY,15827,IOS
zero,411776.0,52,59.0,7974.0,69,594939,1292.0,7.0,16.0,low,low,yes,LEAVE,11368,IOS
zero,129869.0,360,28.0,7607.0,88,1159838,882.0,5.0,19.0,low,low,yes,STAY,17320,IOS
zero,52834.0,107,51.0,3264.0,59,997186,1073.0,10.0,19.0,high,low,,LEAVE,10817,IOS
zero,267101.0,160,10.0,5662.0,191,830006,1285.0,11.0,5.0,low,low,no,STAY,18805,IOS
one,335432.0,261,10.0,3256.0,128,1167851,1298.0,20.0,10.0,low,low,yes,LEAVE,16016,IOS
zero,344840.0,170,66.0,6923.0,56,1053385,1302.0,8.0,17.0,low,low,yes,LEAVE,9902,IOS
one,207582.0,305,42.0,3245.0,183,939324,298.0,2.0,12.0,high,low,yes,STAY,2913,Android
zero,143268.0,67,4.0,5030.0,162,1019981,1018.0,18.0,18.0,low,low,yes,LEAVE,13236,IOS
one,182755.0,87,66.0,4729.0,178,620004,461.0,18.0,17.0,low,low,yes,STAY,3618,Android
one,402757.0,217,53.0,3380.0,143,1194969,586.0,1.0,9.0,low,low,no,STAY,7415,Android
one,58818.0,128,84.0,3204.0,131,1163063,253.0,13.0,7.0,low,low,yes,LEAVE,17209,Android
zero,58303.0,152,63.0,2950.0,88,866549,706.0,2.0,16.0,low,low,no,STAY,5441,Android
zero,273847.0,85,48.0,4525.0,53,940778,824.0,17.0,19.0,low,low,no,LEAVE,15,IOS
zero,355780.0,78,33.0,1786.0,74,551184,373.0,9.0,12.0,low,low,yes,STAY,18208,Android
zero,331833.0,227,48.0,6475.0,157,671951,1321.0,22.0,11.0,low,low,yes,STAY,4587,IOS
one,346747.0,198,76.0,2182.0,114,964998,817.0,14.0,17.0,high,low,no,STAY,17085,IOS
zero,280149.0,124,81.0,2257.0,107,522037,1010.0,0.0,8.0,low,low,no,LEAVE,10070,IOS
one,427823.0,193,31.0,6543.0,142,689425,906.0,11.0,10.0,low,low,yes,LEAVE,2741,IOS
zero,329083.0,11,53.0,4575.0,132,641605,836.0,16.0,16.0,low,low,yes,LEAVE,25053,IOS
one,196225.0,54,60.0,6607.0,133,916711,970.0,14.0,6.0,high,low,no,LEAVE,24056,IOS
one,341043.0,90,80.0,2006.0,69,1300751,859.0,16.0,9.0,low,low,no,STAY,12208,IOS
one,187136.0,251,36.0,2102.0,181,688893,481.0,8.0,11.0,low,low,yes,LEAVE,19706,Android
zero,106497.0,149,43.0,4672.0,209,846677,865.0,7.0,16.0,low,low,yes,LEAVE,3293,IOS
zero,307151.0,334,82.0,6989.0,219,729828,541.0,15.0,16.0,low,low,no,STAY,4460,Android
zero,332348.0,243,68.0,3435.0,118,1216350,273.0,14.0,15.0,low,low,no,STAY,11666,Android
zero,417571.0,44,73.0,3696.0,123,840933,860.0,2.0,10.0,low,low,yes,LEAVE,14527,IOS
one,126839.0,90,68.0,3054.0,216,1079230,1142.0,6.0,13.0,low,low,no,STAY,13587,IOS
zero,296396.0,182,68.0,5192.0,104,997685,706.0,21.0,12.0,low,low,,STAY,15459,Android
one,165330.0,315,79.0,4402.0,75,622762,333.0,16.0,10.0,high,low,no,LEAVE,16402,Android
zero,158426.0,349,82.0,2208.0,120,643954,1147.0,12.0,19.0,low,low,yes,STAY,19685,IOS
one,337487.0,379,18.0,5943.0,59,506336,,2.0,17.0,low,low,no,LEAVE,9034,IOS
one,274586.0,375,85.0,5042.0,129,738403,708.0,20.0,12.0,low,low,yes,STAY,10633,Android
one,120688.0,10,89.0,4857.0,154,1039965,359.0,5.0,9.0,high,low,yes,LEAVE,17116,Android
zero,212777.0,239,74.0,2058.0,116,897858,1242.0,13.0,19.0,low,low,yes,LEAVE,19156,IOS
zero,80479.0,70,30.0,5521.0,216,735425,481.0,19.0,5.0,low,low,no,STAY,6006,Android
zero,273661.0,126,73.0,3785.0,144,633592,570.0,19.0,17.0,low,low,,LEAVE,3201,Android
zero,351158.0,20,44.0,7818.0,172,1055217,215.0,14.0,14.0,low,low,yes,STAY,16477,Android
one,274403.0,162,2.0,583.0,130,1411635,1162.0,21.0,18.0,low,low,yes,STAY,11329,IOS
zero,121080.0,40,55.0,5070.0,212,777409,476.0,5.0,8.0,low,low,yes,LEAVE,21380,Android
one,303262.0,168,81.0,1243.0,156,665767,1022.0,19.0,9.0,low,low,no,STAY,12312,IOS
zero,87828.0,140,83.0,4521.0,218,1108953,701.0,17.0,9.0,low,low,yes,LEAVE,9558,Android
one,321424.0,106,82.0,3026.0,210,684282,613.0,22.0,8.0,high,low,no,STAY,14814,Android
one,327140.0,358,19.0,5269.0,131,957009,619.0,22.0,15.0,low,low,yes,STAY,8857,Android
one,185462.0,268,,4851.0,66,1423727,898.0,22.0,13.0,low,low,yes,STAY,6621,IOS
zero,140847.0,231,23.0,7486.0,119,511019,1082.0,13.0,19.0,low,low,yes,LEAVE,16549,IOS
zero,356856.0,326,2.0,6225.0,65,529438,1140.0,2.0,6.0,high,low,yes,LEAVE,1779,IOS
zero,175846.0,160,10.0,4173.0,81,510185,399.0,7.0,18.0,low,low,,LEAVE,7820,Android
zero,193643.0,82,18.0,5244.0,128,1153909,369.0,12.0,18.0,low,low,yes,LEAVE,6151,Android
one,76286.0,42,54.0,2013.0,80,1229270,1229.0,0.0,11.0,low,low,yes,STAY,18593,IOS
zero,71422.0,195,14.0,1022.0,182,529089,1250.0,12.0,17.0,low,low,yes,LEAVE,17392,IOS
one,174233.0,149,20.0,6531.0,147,1146860,1205.0,9.0,9.0,low,low,yes,LEAVE,3051,IOS
zero,262526.0,268,13.0,3564.0,108,1138188,463.0,19.0,18.0,low,low,no,STAY,24012,Android
one,245118.0,278,70.0,6150.0,104,630564,925.0,17.0,9.0,low,low,yes,STAY,23579,IOS
one,85761.0,52,51.0,6581.0,204,1119454,926.0,6.0,6.0,low,low,yes,LEAVE,3040,IOS
one,370308.0,199,80.0,3741.0,58,1183064,391.0,7.0,14.0,high,low,yes,STAY,4681,Android
zero,288520.0,358,40.0,4974.0,190,1069117,1234.0,12.0,12.0,low,low,no,STAY,555,IOS
zero,180103.0,314,43.0,4744.0,107,1181319,843.0,6.0,14.0,low,low,no,LEAVE,17137,IOS
zero,341712.0,268,15.0,7851.0,113,640023,438.0,5.0,15.0,low,low,yes,STAY,1996,Android
zero,279619.0,179,54.0,6817.0,125,905130,867.0,13.0,18.0,high,low,no,LEAVE,18796,IOS
one,341081.0,154,15.0,7638.0,217,1115728,1053.0,18.0,9.0,low,low,yes,STAY,14298,IOS
zero,369546.0,187,2.0,2203.0,87,1072262,962.0,4.0,9.0,low,low,no,LEAVE,1974,IOS
one,123170.0,155,77.0,6635.0,154,363556,1177.0,15.0,8.0,low,low,no,LEAVE,20143,IOS
zero,405784.0,59,45.0,963.0,99,1420717,549.0,13.0,14.0,low,low,no,STAY,13733,Android
one,237672.0,121,9.0,6584.0,206,654663,594.0,6.0,15.0,low,low,yes,LEAVE,9630,Android
one,315143.0,8,18.0,5352.0,213,658655,810.0,17.0,11.0,low,low,no,STAY,3630,IOS
one,337582.0,108,53.0,449.0,126,1151015,906.0,20.0,7.0,low,low,no,STAY,9820,IOS
zero,373264.0,253,65.0,5596.0,173,443778,1290.0,15.0,15.0,low,low,yes,LEAVE,2789,IOS
zero,292718.0,92,21.0,2141.0,55,657676,890.0,22.0,12.0,high,low,yes,STAY,24261,IOS
zero,162433.0,255,83.0,4680.0,64,502942,613.0,5.0,13.0,low,low,yes,LEAVE,16178,Android
zero,401148.0,40,50.0,1008.0,122,1011211,1048.0,18.0,17.0,low,low,yes,STAY,15895,IOS
one,169038.0,374,0.0,5717.0,201,1290548,689.0,0.0,8.0,low,low,no,STAY,1772,Android
zero,320403.0,15,61.0,3504.0,104,1176019,943.0,0.0,19.0,high,low,yes,STAY,19407,IOS
one,276602.0,177,8.0,5055.0,178,976126,433.0,4.0,16.0,low,low,yes,LEAVE,22597,Android
zero,298124.0,186,44.0,4059.0,138,530873,794.0,16.0,12.0,low,low,no,LEAVE,5667,Android
one,269532.0,293,43.0,1953.0,198,762189,1312.0,13.0,13.0,low,low,yes,LEAVE,14515,IOS
one,187733.0,51,61.0,1142.0,58,478402,884.0,6.0,16.0,low,low,yes,LEAVE,3605,IOS
one,212726.0,97,33.0,6753.0,183,1320772,268.0,9.0,10.0,low,low,no,STAY,22169,Android
zero,243076.0,161,60.0,3011.0,201,1083219,1127.0,1.0,18.0,low,low,no,LEAVE,2346,IOS
zero,72903.0,74,71.0,2592.0,125,601059,1272.0,10.0,11.0,low,low,,LEAVE,2906,IOS
zero,198950.0,270,77.0,923.0,182,608601,572.0,1.0,5.0,low,low,yes,STAY,11428,Android
zero,363945.0,366,39.0,3642.0,128,825314,824.0,4.0,6.0,high,low,yes,STAY,8642,IOS
one,311439.0,299,87.0,6308.0,157,328654,917.0,1.0,6.0,low,low,yes,LEAVE,9066,IOS
zero,402108.0,354,59.0,7805.0,144,1246004,901.0,5.0,11.0,low,low,yes,STAY,4412,IOS
one,312438.0,85,63.0,2809.0,91,1056071,547.0,18.0,14.0,low,low,yes,STAY,19108,Android
zero,266799.0,356,52.0,6454.0,96,950117,613.0,13.0,17.0,high,low,yes,LEAVE,245,Android
one,381130.0,44,76.0,6667.0,162,972494,679.0,20.0,18.0,low,low,no,STAY,1487,Android
one,61046.0,137,57.0,1512.0,73,741669,520.0,9.0,11.0,low,low,no,LEAVE,2205,Android
one,209961.0,355,74.0,3006.0,87,612610,578.0,5.0,5.0,low,low,yes,STAY,1781,Android
zero,408517.0,81,66.0,2448.0,193,1169980,1135.0,6.0,8.0,low,low,yes,LEAVE,21907,IOS
zero,132773.0,319,1.0,2680.0,181,730103,984.0,5.0,16.0,low,low,no,LEAVE,14442,IOS
zero,,100,64.0,5451.0,197,786821,764.0,4.0,15.0,low,low,yes,STAY,3084,Android
zero,288561.0,351,3.0,6318.0,219,346859,1133.0,13.0,9.0,low,low,yes,LEAVE,17412,IOS
one,221795.0,289,13.0,5166.0,212,1032576,661.0,16.0,17.0,low,low,yes,STAY,24630,Android
zero,102269.0,176,9.0,4434.0,169,1376544,1192.0,0.0,13.0,high,low,yes,STAY,7476,IOS
one,162687.0,42,15.0,6056.0,80,802726,725.0,7.0,16.0,low,low,yes,LEAVE,16133,Android
zero,139262.0,265,44.0,3948.0,162,1067143,262.0,10.0,8.0,low,low,,STAY,13969,Android
one,341683.0,39,10.0,7958.0,129,849110,289.0,6.0,12.0,low,low,no,LEAVE,23568,Android
one,307643.0,290,20.0,3046.0,109,537890,875.0,12.0,13.0,high,low,yes,STAY,17939,IOS
one,68433.0,64,82.0,472.0,199,941819,797.0,16.0,18.0,low,low,yes,STAY,16679,Android
zero,293701.0,254,22.0,1624.0,173,695928,600.0,6.0,5.0,low,low,yes,STAY,8206,Android
zero,151930.0,313,3.0,1449.0,120,366555,274.0,13.0,6.0,low,low,yes,LEAVE,1664,Android
zero,301209.0,103,86.0,3133.0,191,1080790,381.0,2.0,18.0,low,low,yes,LEAVE,16544,Android
zero,160044.0,320,78.0,5030.0,188,714382,845.0,4.0,14.0,low,low,no,LEAVE,61,IOS
one,200150.0,361,24.0,5278.0,157,556584,1113.0,6.0,6.0,low,low,yes,LEAVE,2817,IOS
zero,326600.0,69,58.0,1201.0,167,973965,591.0,12.0,15.0,low,low,no,STAY,266,Android
one,353907.0,35,27.0,4861.0,180,1048422,536.0,5.0,11.0,low,low,no,LEAVE,3947,Android
zero,242717.0,139,87.0,1641.0,53,392962,454.0,15.0,16.0,high,low,yes,LEAVE,17047,Android
one,211297.0,365,14.0,3185.0,118,713192,701.0,22.0,19.0,low,low,yes,STAY,12632,Android
one,333686.0,77,44.0,6657.0,69,1065209,844.0,10.0,8.0,low,low,no,STAY,20025,IOS
one,60934.0,333,86.0,7545.0,168,836438,500.0,20.0,7.0,low,low,no,LEAVE,7858,Android
zero,297190.0,82,36.0,480.0,130,1186245,1293.0,7.0,11.0,high,low,yes,STAY,1608,IOS
zero,234198.0,95,45.0,3150.0,112,723534,1009.0,6.0,14.0,low,low,yes,STAY,8119,IOS
zero,115449.0,210,30.0,5836.0,109,618298,944.0,22.0,12.0,low,low,no,LEAVE,9287,IOS
zero,422030.0,153,69.0,2223.0,142,1408502,456.0,15.0,17.0,low,low,no,STAY,7031,Android
one,189472.0,75,85.0,6603.0,165,789205,1224.0,7.0,16.0,low,low,yes,LEAVE,23057,IOS
zero,360863.0,356,16.0,1185.0,162,1005132,884.0,22.0,14.0,low,low,yes,STAY,19609,IOS
one,72606.0,328,19.0,5567.0,159,1024033,545.0,9.0,8.0,low,low,no,LEAVE,12857,Android
zero,417892.0,246,46.0,6745.0,145,1145111,496.0,0.0,11.0,low,low,no,LEAVE,21327,Android
one,377562.0,346,56.0,5497.0,212,973753,696.0,7.0,7.0,low,low,yes,STAY,17022,Android
one,337053.0,102,10.0,7346.0,172,549434,774.0,12.0,6.0,high,low,no,LEAVE,18984,Android
one,389732.0,229,5.0,5674.0,130,589439,593.0,0.0,12.0,low,low,,STAY,4390,Android
zero,178833.0,166,18.0,3117.0,197,870537,515.0,21.0,16.0,low,low,no,STAY,2305,Android
zero,202817.0,226,86.0,6255.0,148,457339,645.0,10.0,9.0,low,low,yes,LEAVE,3318,Android
zero,142269.0,243,47.0,6479.0,169,778719,265.0,9.0,16.0,high,low,no,STAY,12233,Android
zero,267354.0,126,59.0,1843.0,125,817704,1310.0,21.0,11.0,low,low,yes,LEAVE,20721,IOS
one,329615.0,344,45.0,3626.0,194,581023,1303.0,1.0,15.0,low,low,yes,STAY,5063,IOS
zero,269709.0,339,54.0,1766.0,59,1037597,1098.0,2.0,5.0,low,low,yes,STAY,7635,IOS
one,320483.0,5,74.0,6821.0,57,687562,1199.0,3.0,18.0,low,low,no,STAY,55,IOS
zero,366428.0,356,11.0,619.0,168,524190,724.0,6.0,19.0,low,low,,LEAVE,4835,Android
one,160473.0,83,62.0,3402.0,190,442485,315.0,18.0,12.0,low,low,yes,LEAVE,22319,Android
one,325692.0,120,27.0,2749.0,133,580439,1191.0,12.0,17.0,low,low,yes,LEAVE,7937,IOS
one,116066.0,102,39.0,4094.0,101,973396,713.0,0.0,8.0,low,low,yes,LEAVE,21798,Android
zero,362123.0,109,45.0,6018.0,127,1388572,421.0,4.0,10.0,high,low,no,STAY,9084,Android
zero,120426.0,219,56.0,1139.0,158,866027,877.0,11.0,7.0,low,low,yes,LEAVE,8737,IOS
zero,268700.0,308,19.0,4238.0,193,323541,706.0,0.0,10.0,low,low,no,LEAVE,6571,Android
zero,177377.0,317,54.0,3232.0,97,694414,1071.0,16.0,6.0,low,low,yes,STAY,21349,IOS
one,290303.0,107,78.0,2421.0,151,861045,1349.0,1.0,8.0,high,low,yes,STAY,18477,IOS
zero,333005.0,292,24.0,944.0,140,840029,507.0,21.0,19.0,low,low,yes,LEAVE,23431,Android
one,101300.0,88,70.0,4815.0,102,594559,1346.0,21.0,5.0,low,low,yes,STAY,20193,IOS
zero,315244.0,6,80.0,1111.0,145,1021163,876.0,22.0,9.0,low,low,,STAY,15650,IOS
one,365040.0,206,77.0,4985.0,150,1032960,546.0,15.0,16.0,low,low,yes,LEAVE,13005,Android
one,309627.0,64,83.0,7982.0,99,771134,1236.0,1.0,16.0,low,low,yes,STAY,15983,IOS
